document,source_sha256,line,text,verification_status,evidence,evidence_boundary
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,1,你现在负责本项目的 Phase -1：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2155,variance：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2157,    Var(x_c),unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2159,flatline ratio：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2161,    longest_run(,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2162,      |x_t-x_{t-1}| < ε_flat,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2163,    ) / T,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2165,dropout / flatline threshold,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2166,必须由硬件量化范围或 training calibration 冻结。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2168,====================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2169,F9b. Clipping,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2170,====================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2172,若知道 ADC range：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2174,    clip_fraction,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2175,      =,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2176,      fraction(,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2177,        x near min/max ADC,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2178,      ),unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2180,若不知道 ADC range，,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2181,使用设备 metadata 或采集代码定义；,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2182,不要从 test 最大值反推 ADC range。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2184,====================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2185,F9c. Line-noise ratio,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2186,====================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2188,对 50 Hz / 60 Hz，,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2189,按 dataset 电网环境选择。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2191,    P_line =,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2192,      power around line frequency ±δ,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2194,    P_neighbor =,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2195,      nearby spectral power excluding line bin,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2197,    LNR =,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2198,      P_line /,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2199,      (P_neighbor + ε),unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2201,如果 Nyquist 不覆盖目标 frequency，,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2202,不计算。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2204,====================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2205,F9d. Low-frequency artifact,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2206,====================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2208,如果 raw/pre-highpass 信号存在：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2210,    ArtifactRatio,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2211,      =,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2212,      P(0-f_low),unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2213,      /,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2214,      P(valid_EMG_band),unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2216,如果数据已经经过 20 Hz 高通，,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2217,不要伪造这个指标。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2219,可改用：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2220,- baseline wander residual；,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2221,- unusually large envelope transient。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2223,====================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2224,F9e. Abnormal channel amplitude,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2225,====================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2227,从 calibration 得到：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2229,    median_c,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2230,    MAD_c,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2232,当前 channel activation r_c：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2234,"    z_robust,c",unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2235,      =,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2236,      (r_c - median_c),unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2237,      /,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2238,      (1.4826 MAD_c + ε),unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2240,过大的 |z_robust|：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2241,标记 amplitude anomaly。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2243,====================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2244,F9f. Correlation/covariance anomaly,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2245,====================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2247,长期/calibration reference：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2249,    C_ref,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2251,当前 covariance：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2253,    C_cur,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2255,计算：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2257,    D_cov =,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2258,      ||C_cur-C_ref||_F,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2260,或 SPD：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2262,"    D_R(C_cur,C_ref)",unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2264,同时检查某 channel：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2266,    mean correlation with neighbors,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2268,是否异常低/高。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2270,====================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2271,F9g. Quality mask,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2272,====================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2274,对每 channel 生成：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2276,"    q_c ∈ [0,1]",unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2278,第一版不要训练复杂网络。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2280,可由上述异常分数 rule-based 映射：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2282,    q_c =,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2283,      product / clipped weighted combination,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2284,      of quality components,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2286,同时输出：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2288,    bad_channel_count,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2289,    mean_quality,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2290,    min_quality,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2291,    quality_variance,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2293,这些 feature 用于：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2294,- fusion weight,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2295,- confidence,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2296,- Unknown,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2298,不要仅凭 quality feature 直接预测 gesture。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2300,==================================================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2301,六、Personal Calibration v0：精确定义,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2302,==================================================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2304,目标：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2305,建立最简单、可审计、符合真实产品流程的用户特异模型。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2307,不要先上 meta-learning。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2309,--------------------------------------------------,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2310,A. Personal normalization,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2311,--------------------------------------------------,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2313,对 calibration data 每 channel：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2315,Rest center：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2317,    b_c =,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2318,      median(,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2319,        x_c | Rest,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2320,      ),unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2322,activation reference：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2324,优先 robust percentile：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2326,    s_c =,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2327,      Q95(,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2328,        |x_c-b_c|,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2329,        | active calibration,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2330,      ),unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2332,得到：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2334,    x'_c =,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2335,      (x_c-b_c),unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2336,      /,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2337,      (s_c+ε),unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2339,必须同时保留：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2340,- unnormalized branch；,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2341,- calibrated branch。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2343,不要假设 per-channel normalization 一定最好。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2345,--------------------------------------------------,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2346,B. Personal gesture prototypes,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2347,--------------------------------------------------,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2349,对每个 feature family：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2351,"    μ_{u,h,k}",unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2353,严格由 calibration samples 建立。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2355,至少测试：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2357,    1 shot/class,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2358,    2 shots/class,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2359,    5 shots/class,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2361,prototype 可用：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2362,- mean,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2363,- median,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,2364,- medoid,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
